   percent,  baseline,    before,     after,,   percent,  baseline,    before,     after,,,
5,-195770.52,-195761.64,-195763.5,,5,-196041.043,-196049.332,-196034.884,,0.00%,0.00%
5,-193976.65,-193946.55,-193971.94,,6,-196041.043,-196037.097,-195996.514,,0.00%,-0.02%
5,-196088.92,-196102.03,-196086.37,,7,-196041.043,-196002.762,-196074.922,,-0.02%,0.02%
5,-198912.8,-198935.42,-198886.79,,8,-196041.043,-196024.152,-196029.673,,-0.01%,-0.01%
5,-193233.97,-193220.08,-193227.46,,9,-196041.043,-196011.112,-196003.511,,-0.02%,-0.02%
5,-195759.01,-195754.87,-195772.62,,10,-196041.043,-196011.191,-196026.911,,-0.02%,-0.01%
5,-196965.24,-196796.48,-196960.3,,11,-196041.043,-196002.803,-196031.295,,-0.02%,0.00%
5,-195192.88,-195193.25,-195190.91,,12,-196041.043,-196003.808,-195979.245,,-0.02%,-0.03%
5,-198054.11,-197981.15,-198041.47,,13,-196041.043,-195947.395,-196013.865,,-0.05%,-0.01%
5,-196456.33,-196801.85,-196447.48,,14,-196041.043,-196007.025,-196007.099,,-0.02%,-0.02%
6,-195770.52,-195811.31,-195762.91,,15,-196041.043,-196004.728,-196028.595,,-0.02%,-0.01%
6,-193976.65,-193961.36,-193932.27,,,,,,,,
6,-196088.92,-196090,-196078.79,,,,,,,,
6,-198912.8,-198903.68,-198882.5,,,,,,,0.00%,0.00%
6,-193233.97,-193222.8,-193269.87,,,,,,,0.00%,0.02%
6,-195759.01,-195748.29,-195750.77,,,,,,,0.02%,0.02%
6,-196965.24,-196957.22,-196784.77,,,,,,,0.01%,0.01%
6,-195192.88,-195186.75,-195161.52,,,,,,,0.02%,0.02%
6,-198054.11,-198047.41,-197893.49,,,,,,,0.02%,0.01%
6,-196456.33,-196442.15,-196448.25,,,,,,,0.02%,0.00%
7,-195770.52,-195809.39,-195760.28,,,,,,,0.02%,0.03%
7,-193976.65,-193954.32,-193984.88,,,,,,,0.05%,0.01%
7,-196088.92,-196076.92,-196084.18,,,,,,,0.02%,0.02%
7,-198912.8,-198891.89,-198895.79,,,,,,,0.02%,0.01%
7,-193233.97,-193158.35,-193272.42,,,,,,,,
7,-195759.01,-195770.61,-195748.78,,,,,,,,
7,-196965.24,-196783.55,-196997.17,,,,,,,,
7,-195192.88,-195144.82,-195216.15,,,,,,,,
7,-198054.11,-197993.69,-198014.99,,,,,,,,
7,-196456.33,-196444.08,-196774.58,,,,,,,,
8,-195770.52,-195744.28,-195771.39,,,,,,,,
8,-193976.65,-193857.43,-193932.04
8,-196088.92,-196074.46,-196066.73
8,-198912.8,-198867.76,-198981.91
8,-193233.97,-193172.51,-193192.89
8,-195759.01,-195771.23,-195769.48
8,-196965.24,-196788.31,-196950.47
8,-195192.88,-195162.02,-195185.33
8,-198054.11,-197952.07,-198019.12
8,-196456.33,-196851.45,-196427.37
9,-195770.52,-195809.35,-195754.41
9,-193976.65,-193916.34,-193944.95
9,-196088.92,-196089.77,-196080.27
9,-198912.8,-198844.64,-198903.29
9,-193233.97,-193238,-193213.63
9,-195759.01,-195748.94,-195747.34
9,-196965.24,-196784.08,-196979.71
9,-195192.88,-195153.07,-195181.65
9,-198054.11,-198074.18,-197769.06
9,-196456.33,-196452.75,-196460.8
10,-195770.52,-195807.97,-195758.95
10,-193976.65,-193908.91,-193910.26
10,-196088.92,-196068.13,-196071.46
10,-198912.8,-198899.27,-198869.76
10,-193233.97,-193258.9,-193223.54
10,-195759.01,-195744.8,-195805.04
10,-196965.24,-196781.49,-196950.55
10,-195192.88,-195208.68,-195181.52
10,-198054.11,-197978.99,-198037.73
10,-196456.33,-196454.77,-196460.3
11,-195770.52,-195751.34,-195745.35
11,-193976.65,-193913.61,-193722.92
11,-196088.92,-196090.83,-196078.84
11,-198912.8,-199017.9,-198870.03
11,-193233.97,-193217.79,-193227.56
11,-195759.01,-195749.92,-195853.56
11,-196965.24,-196814.56,-196971.7
11,-195192.88,-195182.44,-195183.14
11,-198054.11,-197854.3,-197839.24
11,-196456.33,-196435.34,-196820.61
12,-195770.52,-195762.34,-195849.44
12,-193976.65,-193913.38,-193972.66
12,-196088.92,-196103.58,-196076.56
12,-198912.8,-198897.16,-198827.82
12,-193233.97,-193222.95,-193171.2
12,-195759.01,-195754.27,-195744.31
12,-196965.24,-196810.62,-196773.52
12,-195192.88,-195177.43,-195182.05
12,-198054.11,-197942.65,-197754.94
12,-196456.33,-196453.7,-196439.95
13,-195770.52,-195772.5,-195773.07
13,-193976.65,-193909.92,-193932.55
13,-196088.92,-195886.3,-196039.81
13,-198912.8,-198894.95,-198924.77
13,-193233.97,-192996.73,-193248.6
13,-195759.01,-195737.14,-195736.45
13,-196965.24,-196812.88,-196923.03
13,-195192.88,-195132.58,-195184.76
13,-198054.11,-197880.29,-197923.48
13,-196456.33,-196450.66,-196452.13
14,-195770.52,-195761.97,-195724.44
14,-193976.65,-193972.59,-193758.9
14,-196088.92,-196070.57,-196074.92
14,-198912.8,-198954.91,-198985.93
14,-193233.97,-193187.8,-193212.98
14,-195759.01,-195732.7,-195814.17
14,-196965.24,-196812.88,-196911.82
14,-195192.88,-195155,-195177.29
14,-198054.11,-197972.42,-197958
14,-196456.33,-196449.41,-196452.54
15,-195770.52,-195757.64,-195805.76
15,-193976.65,-193976.37,-193818.27
15,-196088.92,-196101.21,-195832.6
15,-198912.8,-198970.48,-198883.12
15,-193233.97,-193271.41,-193206.18
15,-195759.01,-195760.47,-195822.82
15,-196965.24,-196797.26,-196950.39
15,-195192.88,-195184.27,-195285.63
15,-198054.11,-197782.1,-197902.87
15,-196456.33,-196446.07,-196778.31
